Thread Type,Material,Size,Connection,QTY, Price ,"OFFSET
Factor","LONG PART >180""
Factor","LONG PART >120""
Factor",
TSH W421,Carbon Steel / KSI  > 110,3.5,Per 2 ends,1,886.00,1.35,1.15,1.1,
TSH W421,Carbon Steel / KSI  > 110,5,Per 2 ends,1,634.00,1.35,1.15,1.1,
TSH W425,Carbon Steel / KSI  > 110,4,Per 2 ends,1,1026.00,1.35,1.15,1.1,
TSH W425,Carbon Steel / KSI  > 110,4.5,Per 2 ends,1,1915.00,1.35,1.15,1.1,
TSH W425,Carbon Steel / KSI  > 110,5,Per 2 ends,1,2170.00,1.35,1.15,1.1,
TSH W425,Carbon Steel / KSI  > 110,5.5,Per 2 ends,1,1847.00,1.35,1.15,1.1,
TSH W425,Carbon Steel / KSI  > 110,7.625,Per 2 ends,1,2067.00,1.35,1.15,1.1,
TSH W411,Carbon Steel / KSI  > 110,4.5,Per 2 ends,1,2201.00,1.35,1.15,1.1,
TSH W411,Carbon Steel / KSI  > 110,5,Per 2 ends,1,2430.00,1.35,1.15,1.1,
TSH W411,Carbon Steel / KSI  > 110,5.5,Per 2 ends,1,825.00,1.35,1.15,1.1,
TSH W411,Carbon Steel / KSI  > 110,7.625,Per 2 ends,1,939.00,1.35,1.15,1.1,
TSH W411,Carbon Steel / KSI  > 110,8.625,Per 2 ends,1,1049.00,1.35,1.15,1.1,
TSH W463,Carbon Steel / KSI  > 110,4.5,Per 2 ends,1,2190.00,1.35,1.15,1.1,
TSH W463,Carbon Steel / KSI  > 110,5,Per 2 ends,1,2105.00,1.35,1.15,1.1,
TSH W463,Carbon Steel / KSI  > 110,5.5,Per 2 ends,1,1625.00,1.35,1.15,1.1,
TSH W463,Carbon Steel / KSI  > 110,6,Per 2 ends,1,1376.00,1.35,1.15,1.1,
TSH W463,Carbon Steel / KSI  > 110,6.625,Per 2 ends,1,1048.00,1.35,1.15,1.1,
TSH W463,Carbon Steel / KSI  > 110,7,Per 2 ends,1,2175.00,1.35,1.15,1.1,
TSH W463,Carbon Steel / KSI  > 110,7.625,Per 2 ends,1,1693.00,1.35,1.15,1.1,
TSH W463,Carbon Steel / KSI  > 110,7.75,Per 2 ends,1,810.00,1.35,1.15,1.1,
TSH W463,Carbon Steel / KSI  > 110,7.827,Per 2 ends,1,1540.00,1.35,1.15,1.1,
TSH W463,Carbon Steel / KSI  > 110,8.625,Per 2 ends,1,1868.00,1.35,1.15,1.1,
TSH W463,Carbon Steel / KSI  > 110,9.625,Per 2 ends,1,2434.00,1.35,1.15,1.1,
TSH W463,Carbon Steel / KSI  > 110,9.875,Per 2 ends,1,2370.00,1.35,1.15,1.1,
TSH W463,Carbon Steel / KSI  > 110,10.75,Per 2 ends,1,908.00,1.35,1.15,1.1,
TSH W463,Carbon Steel / KSI  > 110,11.75,Per 2 ends,1,1992.00,1.35,1.15,1.1,
TSH W463,Carbon Steel / KSI  > 110,11.875,Per 2 ends,1,791.00,1.35,1.15,1.1,
TSH W463,Carbon Steel / KSI  > 110,13.375,Per 2 ends,1,1269.00,1.35,1.15,1.1,
TSH W463,Carbon Steel / KSI  > 110,13.5,Per 2 ends,1,1528.00,1.35,1.15,1.1,
TSH W463,Carbon Steel / KSI  > 110,13.625,Per 2 ends,1,682.00,1.35,1.15,1.1,
TSH W463,Carbon Steel / KSI  > 110,14,Per 2 ends,1,1831.00,1.35,1.15,1.1,
TSH W463,Carbon Steel / KSI  > 110,16,Per 2 ends,1,1903.00,1.35,1.15,1.1,
TSH W503,Carbon Steel / KSI  > 110,2.375,Per 2 ends,1,2430.00,1.35,1.15,1.1,
TSH W503,Carbon Steel / KSI  > 110,2.875,Per 2 ends,1,1580.00,1.35,1.15,1.1,
TSH W503,Carbon Steel / KSI  > 110,3.5,Per 2 ends,1,1606.00,1.35,1.15,1.1,
TSH W503,Carbon Steel / KSI  > 110,4,Per 2 ends,1,2229.00,1.35,1.15,1.1,
TSH W503,Carbon Steel / KSI  > 110,4.5,Per 2 ends,1,1178.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,2.063,Per 2 ends,1,1249.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,2.375,Per 2 ends,1,1883.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,2.875,Per 2 ends,1,1301.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,3.5,Per 2 ends,1,2347.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,4,Per 2 ends,1,743.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,4.5,Per 2 ends,1,1842.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,5,Per 2 ends,1,1532.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,5.5,Per 2 ends,1,613.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,5.75,Per 2 ends,1,938.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,6,Per 2 ends,1,1446.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,6.625,Per 2 ends,1,1118.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,7,Per 2 ends,1,707.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,7.625,Per 2 ends,1,1006.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,8,Per 2 ends,1,842.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,8.125,Per 2 ends,1,771.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,8.625,Per 2 ends,1,896.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,9,Per 2 ends,1,1110.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,9.625,Per 2 ends,1,904.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,10.75,Per 2 ends,1,1983.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,11.5,Per 2 ends,1,1112.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,11.75,Per 2 ends,1,1911.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,11.875,Per 2 ends,1,709.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,16,Per 2 ends,1,638.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,18,Per 2 ends,1,2499.00,1.35,1.15,1.1,
TSH W511,Carbon Steel / KSI  > 110,18.625,Per 2 ends,1,1453.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,4.5,Per 2 ends,1,1617.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,5,Per 2 ends,1,2115.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,5.5,Per 2 ends,1,2126.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,7,Per 2 ends,1,1653.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,7.625,Per 2 ends,1,510.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,7.75,Per 2 ends,1,2495.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,8.625,Per 2 ends,1,697.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,9.375,Per 2 ends,1,2319.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,9.625,Per 2 ends,1,2303.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,9.875,Per 2 ends,1,2304.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,10,Per 2 ends,1,2368.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,10.125,Per 2 ends,1,1860.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,10.75,Per 2 ends,1,1965.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,11.75,Per 2 ends,1,2221.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,11.875,Per 2 ends,1,990.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,13.375,Per 2 ends,1,2443.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,13.625,Per 2 ends,1,1389.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,13.875,Per 2 ends,1,2231.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,14,Per 2 ends,1,548.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,16,Per 2 ends,1,1267.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,17,Per 2 ends,1,1261.00,1.35,1.15,1.1,
TSH W513,Carbon Steel / KSI  > 110,18,Per 2 ends,1,1017.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,4,Per 2 ends,1,2284.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,4.5,Per 2 ends,1,2100.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,5,Per 2 ends,1,1845.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,5.5,Per 2 ends,1,1532.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,6.625,Per 2 ends,1,1932.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,7,Per 2 ends,1,907.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,7.625,Per 2 ends,1,598.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,8.625,Per 2 ends,1,1865.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,9.625,Per 2 ends,1,2202.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,10.75,Per 2 ends,1,1798.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,11.75,Per 2 ends,1,2494.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,11.875,Per 2 ends,1,2189.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,13.375,Per 2 ends,1,1744.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,13.5,Per 2 ends,1,2385.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,13.625,Per 2 ends,1,1917.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,15,Per 2 ends,1,2439.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,16,Per 2 ends,1,1271.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,17,Per 2 ends,1,1509.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,17.875,Per 2 ends,1,2186.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,18,Per 2 ends,1,749.00,1.35,1.15,1.1,
TSH W521,Carbon Steel / KSI  > 110,18.625,Per 2 ends,1,1960.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,3.5,Per 2 ends,1,517.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,6.625,Per 2 ends,1,722.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,7,Per 2 ends,1,1789.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,7.625,Per 2 ends,1,2453.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,7.75,Per 2 ends,1,1479.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,8.625,Per 2 ends,1,1063.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,9.625,Per 2 ends,1,1867.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,9.875,Per 2 ends,1,1442.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,10,Per 2 ends,1,1011.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,10.125,Per 2 ends,1,2312.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,10.25,Per 2 ends,1,1345.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,10.75,Per 2 ends,1,813.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,11.75,Per 2 ends,1,844.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,11.875,Per 2 ends,1,1965.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,13.375,Per 2 ends,1,1106.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,13.625,Per 2 ends,1,1624.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,14,Per 2 ends,1,2306.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,16,Per 2 ends,1,2300.00,1.35,1.15,1.1,
TSH W523,Carbon Steel / KSI  > 110,17,Per 2 ends,1,1091.00,1.35,1.15,1.1,
TSH W533,Carbon Steel / KSI  > 110,2.375,Per 2 ends,1,576.00,1.35,1.15,1.1,
TSH W533,Carbon Steel / KSI  > 110,2.875,Per 2 ends,1,1643.00,1.35,1.15,1.1,
TSH W533,Carbon Steel / KSI  > 110,3.5,Per 2 ends,1,2348.00,1.35,1.15,1.1,
TSH W533,Carbon Steel / KSI  > 110,4,Per 2 ends,1,755.00,1.35,1.15,1.1,
TSH W533,Carbon Steel / KSI  > 110,4.5,Per 2 ends,1,1741.00,1.35,1.15,1.1,
TSH W533,Carbon Steel / KSI  > 110,5,Per 2 ends,1,2115.00,1.35,1.15,1.1,
TSH W533,Carbon Steel / KSI  > 110,5.5,Per 2 ends,1,776.00,1.35,1.15,1.1,
TSH W533,Carbon Steel / KSI  > 110,6.625,Per 2 ends,1,1806.00,1.35,1.15,1.1,
TSH W533,Carbon Steel / KSI  > 110,7,Per 2 ends,1,979.00,1.35,1.15,1.1,
TSH W533,Carbon Steel / KSI  > 110,7.625,Per 2 ends,1,529.00,1.35,1.15,1.1,
TSH W533,Carbon Steel / KSI  > 110,9.625,Per 2 ends,1,1521.00,1.35,1.15,1.1,
TSH W561,Carbon Steel / KSI  > 110,11.25,Per 2 ends,1,565.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,2.375,Per 2 ends,1,656.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,2.875,Per 2 ends,1,1283.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,3.5,Per 2 ends,1,1085.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,4,Per 2 ends,1,2263.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,4.5,Per 2 ends,1,2221.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,5,Per 2 ends,1,1976.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,5.5,Per 2 ends,1,852.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,6.625,Per 2 ends,1,831.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,7,Per 2 ends,1,2159.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,7.625,Per 2 ends,1,1654.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,7.75,Per 2 ends,1,2491.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,8.625,Per 2 ends,1,2416.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,9.625,Per 2 ends,1,2227.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,9.875,Per 2 ends,1,1642.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,10.75,Per 2 ends,1,677.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,11.75,Per 2 ends,1,932.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,11.875,Per 2 ends,1,2292.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,13.375,Per 2 ends,1,1735.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,13.5,Per 2 ends,1,620.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,13.625,Per 2 ends,1,1450.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,14,Per 2 ends,1,2240.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,16,Per 2 ends,1,2164.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,16.322,Per 2 ends,1,1499.00,1.35,1.15,1.1,
TSH W563,Carbon Steel / KSI  > 110,18.625,Per 2 ends,1,2418.00,1.35,1.15,1.1,
TSH W613,Carbon Steel / KSI  > 110,14.15,Per 2 ends,1,617.00,1.35,1.15,1.1,
TSH W613,Carbon Steel / KSI  > 110,16,Per 2 ends,1,1251.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,7.625,Per 2 ends,1,1563.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,7.75,Per 2 ends,1,946.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,9.625,Per 2 ends,1,1429.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,9.875,Per 2 ends,1,1735.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,10,Per 2 ends,1,541.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,11.5,Per 2 ends,1,961.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,11.75,Per 2 ends,1,550.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,11.875,Per 2 ends,1,572.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,13.375,Per 2 ends,1,1812.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,13.625,Per 2 ends,1,1319.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,13.875,Per 2 ends,1,1342.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,14,Per 2 ends,1,637.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,16,Per 2 ends,1,1356.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,16.08,Per 2 ends,1,1420.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,16.1,Per 2 ends,1,2271.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,16.15,Per 2 ends,1,931.00,1.35,1.15,1.1,
TSH W623 DL,Carbon Steel / KSI  > 110,16.264,Per 2 ends,1,1091.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,7.625,Per 2 ends,1,1700.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,9.625,Per 2 ends,1,1755.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,9.875,Per 2 ends,1,1074.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,10,Per 2 ends,1,1991.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,10.75,Per 2 ends,1,1983.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,11.5,Per 2 ends,1,2489.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,11.75,Per 2 ends,1,1093.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,11.875,Per 2 ends,1,2361.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,11.97,Per 2 ends,1,2441.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,13.375,Per 2 ends,1,1358.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,13.625,Per 2 ends,1,1507.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,13.875,Per 2 ends,1,2051.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,14,Per 2 ends,1,697.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,14.15,Per 2 ends,1,1978.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,16,Per 2 ends,1,1234.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,16.08,Per 2 ends,1,1073.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,16.1,Per 2 ends,1,891.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,16.15,Per 2 ends,1,1563.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,16.25,Per 2 ends,1,1367.00,1.35,1.15,1.1,
TSH W624 DL,Carbon Steel / KSI  > 110,16.264,Per 2 ends,1,1561.00,1.35,1.15,1.1,
TSH W625,Carbon Steel / KSI  > 110,4.5,Per 2 ends,1,1839.00,1.35,1.15,1.1,
TSH W625,Carbon Steel / KSI  > 110,5,Per 2 ends,1,961.00,1.35,1.15,1.1,
TSH W625,Carbon Steel / KSI  > 110,5.5,Per 2 ends,1,728.00,1.35,1.15,1.1,
TSH W667 DL,Carbon Steel / KSI  > 110,7.625,Per 2 ends,1,1803.00,1.35,1.15,1.1,
TSH W667 DL,Carbon Steel / KSI  > 110,8.625,Per 2 ends,1,1675.00,1.35,1.15,1.1,
TSH W667 DL,Carbon Steel / KSI  > 110,10.75,Per 2 ends,1,1115.00,1.35,1.15,1.1,
TSH WT14S,Carbon Steel / KSI  > 110,2.375,Per 2 ends,1,750.00,1.35,1.15,1.1,
TSH WT14S,Carbon Steel / KSI  > 110,2.875,Per 2 ends,1,2127.00,1.35,1.15,1.1,
TSH WT23,Carbon Steel / KSI  > 110,2.875,Per 2 ends,1,658.00,1.35,1.15,1.1,
TSH WT26,Carbon Steel / KSI  > 110,2.375,Per 2 ends,1,2299.00,1.35,1.15,1.1,
TSH WT26,Carbon Steel / KSI  > 110,2.875,Per 2 ends,1,1344.00,1.35,1.15,1.1,
TSH WT26,Carbon Steel / KSI  > 110,3.5,Per 2 ends,1,1372.00,1.35,1.15,1.1,
TSH WT31,Carbon Steel / KSI  > 110,2.875,Per 2 ends,1,2368.00,1.35,1.15,1.1,
TSH WT31,Carbon Steel / KSI  > 110,3.5,Per 2 ends,1,2240.00,1.35,1.15,1.1,
TSH WT31,Carbon Steel / KSI  > 110,4,Per 2 ends,1,921.00,1.35,1.15,1.1,
TSH WT38,Carbon Steel / KSI  > 110,3.5,Per 2 ends,1,791.00,1.35,1.15,1.1,
TSH WT38,Carbon Steel / KSI  > 110,4,Per 2 ends,1,612.00,1.35,1.15,1.1,
TSH WT38,Carbon Steel / KSI  > 110,4.5,Per 2 ends,1,1246.00,1.35,1.15,1.1,
TSH WT39,Carbon Steel / KSI  > 110,4,Per 2 ends,1,1436.00,1.35,1.15,1.1,
TSH WT39,Carbon Steel / KSI  > 110,4.5,Per 2 ends,1,985.00,1.35,1.15,1.1,
TSH WT39,Carbon Steel / KSI  > 110,5,Per 2 ends,1,2461.00,1.35,1.15,1.1,
TSH WT40,Carbon Steel / KSI  > 110,4,Per 2 ends,1,998.00,1.35,1.15,1.1,
TSH WT40,Carbon Steel / KSI  > 110,4.5,Per 2 ends,1,1548.00,1.35,1.15,1.1,
TSH WT40,Carbon Steel / KSI  > 110,5,Per 2 ends,1,2110.00,1.35,1.15,1.1,
TSH WT46,Carbon Steel / KSI  > 110,4.5,Per 2 ends,1,2259.00,1.35,1.15,1.1,
TSH WT46,Carbon Steel / KSI  > 110,5,Per 2 ends,1,1083.00,1.35,1.15,1.1,
TSH WT46,Carbon Steel / KSI  > 110,5.5,Per 2 ends,1,684.00,1.35,1.15,1.1,
TSH WT50,Carbon Steel / KSI  > 110,5,Per 2 ends,1,819.00,1.35,1.15,1.1,
TSH WT50,Carbon Steel / KSI  > 110,5.5,Per 2 ends,1,2481.00,1.35,1.15,1.1,
TSH WT54,Carbon Steel / KSI  > 110,5.5,Per 2 ends,1,795.00,1.35,1.15,1.1,
TSH WT54,Carbon Steel / KSI  > 110,5.875,Per 2 ends,1,2112.00,1.35,1.15,1.1,
TSH WT54,Carbon Steel / KSI  > 110,6.625,Per 2 ends,1,651.00,1.35,1.15,1.1,
TSH WT56,Carbon Steel / KSI  > 110,5.5,Per 2 ends,1,2359.00,1.35,1.15,1.1,
TSH WT56,Carbon Steel / KSI  > 110,5.875,Per 2 ends,1,2281.00,1.35,1.15,1.1,
TSH WT56,Carbon Steel / KSI  > 110,6.625,Per 2 ends,1,988.00,1.35,1.15,1.1,
TSH WT66,Carbon Steel / KSI  > 110,6.625,Per 2 ends,1,1615.00,1.35,1.15,1.1,
TSH W461,Carbon Steel / KSI  > 110,8.625,Per 2 ends,1,1065.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,4.5,Per 2 ends,1,1878.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,5,Per 2 ends,1,1450.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,5.5,Per 2 ends,1,1855.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,6,Per 2 ends,1,2341.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,6.625,Per 2 ends,1,2323.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,7,Per 2 ends,1,2017.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,7.625,Per 2 ends,1,1074.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,8.625,Per 2 ends,1,2475.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,9.625,Per 2 ends,1,1352.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,10.75,Per 2 ends,1,1123.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,11.75,Per 2 ends,1,1800.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,13.375,Per 2 ends,1,1733.00,1.35,1.15,1.1,
TXP BTC,Carbon Steel / KSI  > 110,16,Per 2 ends,1,1882.00,1.35,1.15,1.1,
Ultra DQX,Carbon Steel / KSI  > 110,4.5,Per 2 ends,1,2430.00,1.35,1.15,1.1,
Ultra DQX,Carbon Steel / KSI  > 110,5.5,Per 2 ends,1,1390.00,1.35,1.15,1.1,
Ultra DQX,Carbon Steel / KSI  > 110,7,Per 2 ends,1,2252.00,1.35,1.15,1.1,
Ultra DQX,Carbon Steel / KSI  > 110,8.625,Per 2 ends,1,1806.00,1.35,1.15,1.1,
Ultra DQX,Carbon Steel / KSI  > 110,9.625,Per 2 ends,1,2102.00,1.35,1.15,1.1,
Ultra DQX,Carbon Steel / KSI  > 110,10.75,Per 2 ends,1,1745.00,1.35,1.15,1.1,
Ultra DQX,Carbon Steel / KSI  > 110,11.75,Per 2 ends,1,2127.00,1.35,1.15,1.1,
Ultra DQX,Carbon Steel / KSI  > 110,13.375,Per 2 ends,1,2153.00,1.35,1.15,1.1,
Ultra DQX / HT / SR,Carbon Steel / KSI  > 110,4.5,Per 2 ends,1,915.00,1.35,1.15,1.1,
